,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure_x,Estimated Salary in € ,NumOfProducts,HasCrCard,Tenure_y,IsActiveMember,Exited,Balance in €
292,15785819,Shao,681,FRA,Male,38.0,3,112491.96,2,Yes,3,Yes,0,0.0
293,15723654,Tsao,773,French,Male,25.0,2,73656.38,1,No,2,No,0,135903.33
294,15774510,Tien,714,FRA,Female,31.0,4,106636.89,1,Yes,4,Yes,0,125169.26
295,15684173,Chang,687,Spain,Female,44.0,7,155853.52,3,No,7,No,1,0.0
296,15650068,Johnson,511,French,Male,58.0,0,162599.51,1,Yes,0,Yes,0,149117.31
297,15811490,French,627,France,Male,33.0,5,103737.82,2,Yes,5,Yes,0,0.0
298,15803976,Efremov,694,FRA,Female,31.0,10,160990.27,2,No,10,No,0,0.0
299,15682541,Hartley,616,Spain,Female,36.0,6,15462.84,1,No,6,No,0,132311.71
300,15695699,Calabrese,687,FRA,Male,35.0,8,10334.05,2,No,8,No,0,0.0
301,15624188,Chiu,712,FRA,Female,33.0,6,190686.16,2,Yes,6,Yes,0,0.0
302,15812191,Brennan,553,French,Male,33.0,4,94440.45,1,No,4,No,0,118082.89
303,15636673,Onwuatuegwu,667,France,Male,31.0,1,28257.63,1,Yes,1,Yes,0,119266.69
304,15594898,Hewitt,731,French,Male,43.0,2,170034.95,1,Yes,2,Yes,1,0.0
305,15660211,Shih,629,Germany,Male,35.0,7,31824.29,2,No,7,No,0,156847.29
306,15773972,Balashov,614,FRA,Male,50.0,4,127166.49,1,No,4,No,1,137104.47
307,15746726,Doyle,438,Germany,Male,31.0,8,44937.01,1,No,8,No,0,78398.69
308,15712287,Pokrovskii,652,FRA,Female,80.0,4,188603.07,2,Yes,4,Yes,0,0.0
309,15702919,Collins,729,Germany,Male,30.0,6,145111.37,1,No,6,No,0,63669.42
310,15674398,Russo,642,French,Male,38.0,3,171463.83,2,No,3,No,0,0.0
311,15797960,Skinner,806,Germany,Female,59.0,0,182822.5,1,No,0,No,0,135296.33
312,15631868,Robertson,744,Spain,Male,36.0,2,87213.33,1,Yes,2,Yes,0,153804.44
313,15581539,Atkinson,474,Spain,Male,37.0,3,57175.32,2,No,3,No,0,0.0
314,15662736,Doyle,559,FRA,Male,49.0,2,120540.83,1,No,2,No,1,147069.78
315,15666252,Ritchie,706,Spain,Male,42.0,9,28714.34,2,Yes,9,Yes,0,0.0
316,15677512,McEncroe,628,Spain,Female,22.0,3,85426.28,1,No,3,No,0,0.0
317,15626114,Pearson,429,France,Male,24.0,4,46170.75,1,No,4,No,0,95741.75
318,15810834,Gordon,525,Spain,Female,57.0,2,64448.36,1,Yes,2,Yes,0,145965.33
319,15678910,Ts'ai,680,FRA,Female,30.0,8,16278.97,1,Yes,8,Yes,0,141441.75
320,15694408,Lung,749,France,Male,40.0,1,182855.42,1,No,1,No,1,139290.41
321,15585215,Yuan,763,France,Female,31.0,4,50404.72,2,No,4,No,0,0.0
322,15682757,Pardey,734,FRA,Male,30.0,3,107640.25,2,No,3,No,0,0.0
323,15736601,Tai,716,FRA,Male,35.0,4,134132.65,1,No,4,No,0,144428.87
324,15601848,Scott,594,FRA,Male,35.0,2,103480.69,2,No,2,No,0,0.0
325,15736008,Hunter,644,French,Female,46.0,9,108761.05,1,No,9,No,1,95441.27
326,15669064,Mazzanti,671,Germany,Male,35.0,1,179012.3,1,Yes,1,Yes,0,144848.74
327,15624528,L?,664,Germany,Male,26.0,7,95145.14,2,Yes,7,Yes,0,116244.14
328,15598493,Beach,656,FRA,Male,50.0,7,72143.44,2,Yes,7,Yes,0,0.0
329,15601274,Hsieh,667,Spain,Female,40.0,1,19162.89,1,No,1,No,0,146502.07
330,15702669,Faulkner,663,Germany,Male,44.0,2,144680.18,2,Yes,2,Yes,0,117028.6
331,15728669,Knowles,584,Germany,Female,30.0,8,177772.03,1,No,8,No,1,112013.81
332,15742668,Day,626,Spain,Female,37.0,6,5597.94,1,No,6,No,0,108269.37
333,15697441,Hsueh,485,French,Male,29.0,7,116828.51,1,No,7,No,1,182123.79
334,15740476,Tsao,659,Germany,Female,32.0,3,174652.51,2,Yes,3,Yes,0,150923.74
335,15648064,Kennedy,649,FRA,Male,33.0,2,2010.98,2,No,2,No,0,0.0
336,15636624,Nwabugwu,805,Spain,Female,39.0,5,14109.85,1,No,5,No,1,165272.13
337,15807923,Young,716,Germany,Female,39.0,10,43527.4,1,No,10,No,1,115301.31
338,15745844,Kerr,642,Germany,Female,40.0,6,86099.23,2,Yes,6,Yes,1,129502.49
339,15786170,Tien,659,FRA,Male,31.0,4,161574.19,1,No,4,No,0,118342.26
340,15681081,Marrero,545,Spain,Female,47.0,5,38970.14,2,Yes,5,Yes,0,0.0
341,15684484,White,543,French,Male,22.0,8,127587.22,2,No,8,No,0,0.0
342,15785869,Pisano,718,FRA,Female,25.0,7,30380.12,2,No,7,No,0,0.0
343,15763859,Brown,840,French,Female,43.0,7,90908.95,2,No,7,No,0,0.0
344,15658935,Freeman,630,Germany,Female,34.0,9,138275.01,2,No,9,No,0,106937.05
345,15747358,Russell,643,Germany,Male,59.0,3,32171.79,1,Yes,3,Yes,0,170331.37
346,15735203,Seleznyov,654,Germany,Female,32.0,1,126143.23,1,Yes,1,Yes,0,114510.85
347,15576256,Yusupova,582,French,Male,39.0,5,129892.93,2,Yes,5,Yes,0,0.0
348,15659420,Foley,659,Spain,Male,32.0,3,102416.84,2,Yes,3,Yes,0,107594.11
349,15593365,Shih,762,Spain,Male,39.0,2,18719.67,1,Yes,2,Yes,0,81273.13
350,15777352,Ikedinachukwu,568,Spain,Female,32.0,7,61936.22,1,No,7,No,0,169399.6
351,15812007,Power,670,Spain,Male,25.0,6,78358.94,2,Yes,6,Yes,0,0.0
352,15625461,Amos,613,French,Female,45.0,1,147224.27,2,Yes,1,Yes,0,187841.99
353,15739438,Reed,539,FRA,Male,30.0,0,160979.66,2,No,0,No,0,0.0
354,15611759,Simmons,850,Spain,Female,57.0,8,132298.49,2,Yes,8,Yes,0,126776.3
355,15661629,Ricci,522,Spain,Male,34.0,9,174248.52,1,No,9,No,1,126436.29
356,15633950,Yen,737,FRA,Male,41.0,1,123547.28,1,Yes,1,Yes,0,101960.74
357,15592386,Campbell,520,France,Male,58.0,3,32790.02,2,Yes,3,Yes,0,0.0
358,15803716,West,706,Spain,Male,28.0,3,181543.67,2,Yes,3,Yes,0,0.0
359,15696674,Robinson,643,Germany,Female,45.0,2,2319.96,1,Yes,2,Yes,1,150842.93
360,15706365,Bianchi,648,French,Female,50.0,9,189543.19,1,Yes,9,Yes,0,102535.57
361,15745088,Chen,443,Germany,Female,29.0,9,10940.4,2,No,9,No,0,99027.61
362,15676715,Madukaego,640,FRA,Male,68.0,9,199493.38,2,Yes,9,Yes,0,0.0
363,15613085,Ibrahimova,628,Spain,Female,33.0,3,188193.25,1,Yes,3,Yes,0,0.0
364,15633537,Nolan,540,Germany,Female,42.0,9,172572.64,2,No,9,No,0,87271.41
365,15594720,Scott,460,Germany,Female,35.0,8,189339.6,2,Yes,8,Yes,0,102742.91
366,15684042,Blair,636,Germany,Male,34.0,2,53512.16,2,Yes,2,Yes,0,40105.51
367,15583303,Monaldo,593,FRA,Female,29.0,2,34004.44,1,No,2,No,0,152265.43
368,15611579,Sutherland,801,Spain,Male,42.0,4,10598.29,1,Yes,4,Yes,0,141947.67
369,15774696,Cole,640,Germany,Female,75.0,1,113428.77,2,Yes,1,Yes,0,106307.91
370,15694506,Briggs,611,Germany,Male,31.0,0,183487.98,2,Yes,0,Yes,0,107884.81
371,15688074,Gregory,802,Germany,Male,31.0,1,187658.09,1,Yes,1,Yes,0,125013.72
372,15759537,Bianchi,717,Germany,Male,35.0,7,172459.39,2,Yes,7,Yes,0,58469.37
373,15758449,Angelo,769,FRA,Female,39.0,8,21016.0,1,Yes,8,Yes,0,0.0
374,15583456,Gardiner,745,Germany,Male,45.0,10,122381.02,3,Yes,10,Yes,1,117231.63
375,15667871,Kerr,572,Spain,Male,35.0,4,128123.66,1,No,4,No,0,152390.26
376,15677371,Ko,629,Spain,Female,30.0,2,19570.63,1,No,2,No,0,34013.63
377,15629677,Distefano,687,Spain,Female,39.0,2,188150.6,3,No,2,No,1,0.0
378,15713578,Farrell,483,France,Female,50.0,9,111020.24,2,Yes,9,Yes,0,0.0
379,15591509,Milano,690,FRA,Male,36.0,7,123775.15,2,No,7,No,0,101583.11
380,15568240,Ting,492,Germany,Female,30.0,10,146700.22,2,Yes,10,Yes,0,77168.87
381,15622993,Boyd,709,Germany,Male,28.0,8,145251.35,2,No,8,No,0,124695.72
382,15689294,Onyemaechi,705,Germany,Male,44.0,3,82463.69,1,No,3,No,0,105934.96
383,15720910,Black,560,FRA,Female,66.0,9,15928.49,1,Yes,9,Yes,0,0.0
384,15721181,Oliver,611,Spain,Male,46.0,6,45886.33,2,No,6,No,0,0.0
385,15776433,Greco,730,Spain,Male,62.0,2,186489.95,2,Yes,2,Yes,0,0.0
386,15748936,Whitehead,709,Spain,Female,45.0,2,162922.65,2,Yes,2,Yes,0,0.0
387,15717225,Ikemefuna,544,France,Female,21.0,10,9262.77,2,No,10,No,0,161525.96
388,15685226,Morrison,712,Germany,Female,29.0,7,84932.4,1,Yes,7,Yes,0,147199.07
389,15785611,Onyeoruru,752,Germany,Male,38.0,3,71557.12,1,Yes,3,Yes,0,183102.29
390,15573456,Cunningham,648,Spain,Male,46.0,9,77405.95,2,No,9,No,1,127209.0
391,15684548,Demidov,556,Spain,Male,38.0,8,417.41,2,No,8,No,1,0.0
392,15620505,Celis,594,Spain,Female,24.0,0,71405.17,1,Yes,0,Yes,0,97378.54
393,15807432,Cheng,645,Germany,Female,37.0,2,153400.24,2,Yes,2,Yes,0,136925.09
394,15584766,Knight,557,France,Male,33.0,3,371.05,1,Yes,3,Yes,0,54503.55
395,15612187,Morin,547,Germany,Male,32.0,8,67789.99,1,No,8,No,0,155726.85
396,15762218,Mills,701,FRA,Female,39.0,9,145894.9,2,Yes,9,Yes,0,0.0
397,15646372,Outhwaite,616,France,Female,66.0,1,183840.51,1,No,1,No,1,135842.41
398,15690452,Tung,605,French,Male,52.0,1,108887.44,1,No,1,No,0,63349.75
399,15747795,Pai,593,Germany,Female,38.0,4,154071.27,1,Yes,4,Yes,0,129499.42
400,15781589,Carpenter,751,Spain,Male,52.0,8,179291.85,2,Yes,8,Yes,0,0.0
401,15732674,Fennell,443,Spain,Male,36.0,6,56937.43,2,Yes,6,Yes,0,70438.01
402,15642291,Fontaine,685,France,Male,23.0,8,112239.03,2,Yes,8,Yes,0,0.0
403,15692761,Pratt,718,French,Male,36.0,9,45909.87,1,No,9,No,0,0.0
404,15578045,Mitchell,538,Spain,Female,49.0,9,173779.25,1,No,9,No,1,141434.04
405,15745354,Franklin,611,Spain,Female,37.0,4,125696.26,2,No,4,No,0,0.0
406,15701376,K'ung,668,Germany,Male,37.0,10,159585.61,2,Yes,10,Yes,0,152958.29
407,15691625,Ko,537,Germany,Female,41.0,3,106761.47,1,No,3,No,0,138306.34
408,15566594,McKenzie,709,Spain,Male,23.0,10,129590.18,2,No,10,No,0,0.0
409,15760431,Pino,850,French,Male,38.0,1,80006.65,2,Yes,1,Yes,0,0.0
410,15686302,Fisk,745,Spain,Female,31.0,3,140451.52,1,Yes,3,Yes,0,124328.84
411,15801559,Chiang,693,Germany,Female,41.0,9,187929.43,3,Yes,9,Yes,1,181461.48
412,15810432,Moseley,795,Spain,Male,35.0,8,167155.36,2,No,8,No,0,0.0
413,15809616,Hsiung,626,Spain,Male,26.0,8,191420.71,2,No,8,No,0,0.0
414,15720559,Heath,487,Germany,Female,61.0,5,11384.45,1,No,5,No,1,110368.03
415,15695632,Dellucci,556,France,Female,39.0,9,94898.1,1,Yes,9,Yes,0,89588.35
416,15659843,Li,643,FRA,Female,46.0,6,106781.59,2,No,6,No,0,0.0
417,15615624,De Salis,605,FRA,Female,28.0,6,159508.52,2,No,6,No,0,0.0
418,15810418,T'ang,756,Germany,Female,60.0,3,93524.19,1,No,3,No,1,115924.89
419,15716186,Richardson,586,FRA,Female,38.0,2,87168.46,2,No,2,No,0,0.0
420,15674551,Fitch,535,Germany,Male,40.0,7,8128.32,1,No,7,No,1,111756.5
421,15622834,Stevenson,678,France,Female,35.0,4,125518.32,1,No,4,No,0,0.0
422,15566111,Estes,596,FRA,Male,39.0,9,48963.59,1,No,9,No,0,0.0
423,15784597,Lattimore,648,France,Male,26.0,9,98368.24,1,No,9,No,0,162923.85
424,15652883,Chung,492,Germany,Male,39.0,10,148584.61,2,No,10,No,0,124576.65
425,15806964,Utz,702,FRA,Male,45.0,0,27474.81,1,Yes,0,Yes,0,80793.58
426,15576313,Wei,486,Germany,Female,40.0,9,76192.21,1,No,9,No,0,71340.09
427,15806467,Boyle,568,Germany,Male,40.0,1,134600.94,1,No,1,No,1,99282.63
428,15597602,Nwachinemelu,619,Germany,Male,57.0,3,72467.99,1,Yes,3,Yes,1,137946.39
429,15743040,Kuznetsova,724,Germany,Male,41.0,2,199645.45,2,Yes,2,Yes,0,127892.57
430,15705521,Pisani,548,Germany,Female,33.0,0,42749.85,1,No,0,No,0,101084.36
431,15595039,Manna,545,Germany,Female,37.0,8,136050.44,1,No,8,No,1,114754.08
432,15799384,Collier,683,French,Male,33.0,8,73564.44,1,No,8,No,0,0.0
433,15581197,Ricci,762,FRA,Female,51.0,3,85578.63,1,Yes,3,Yes,0,99286.98
434,15693737,Carr,627,Germany,Female,30.0,4,129826.89,2,No,4,No,0,79871.02
435,15624623,Hs?,516,FRA,Male,35.0,10,119666.0,2,No,10,No,0,104088.59
436,15783501,Findlay,800,France,Female,38.0,2,68052.08,2,No,2,No,0,168190.33
437,15690134,Hughes,464,Germany,Female,42.0,3,164104.74,1,Yes,3,Yes,0,85679.25
438,15782735,Chukwuemeka,626,French,Female,35.0,3,80190.36,1,No,3,No,0,0.0
439,15611088,Genovese,790,FRA,Female,31.0,9,84126.75,2,No,9,No,0,0.0
440,15672145,Swift,534,French,Female,34.0,7,70179.0,2,Yes,7,Yes,0,121551.58
441,15732628,Ugoji,745,France,Male,46.0,2,118024.1,1,Yes,2,Yes,0,122220.19
442,15787470,Parkinson,553,Spain,Male,47.0,3,145704.19,1,No,3,No,1,116528.15
443,15803406,Ross,748,French,Female,26.0,1,183049.41,1,Yes,1,Yes,0,77780.29
444,15730460,Oleary,722,French,Male,37.0,2,120906.83,1,No,2,No,0,0.0
445,15644572,Turnbull,501,FRA,Male,40.0,4,100433.83,1,Yes,4,Yes,0,125832.2
446,15694860,Uspensky,675,French,Female,38.0,6,138777.0,1,No,6,No,1,68065.8
447,15658169,Cook,778,Spain,Female,47.0,6,124694.99,2,No,6,No,0,127299.34
448,15794396,Newbold,494,Germany,Female,38.0,7,40084.32,1,No,7,No,0,174937.64
449,15785798,Uchechukwu,850,FRA,Male,40.0,9,119232.33,2,Yes,9,Yes,0,0.0
450,15710825,Ch'en,592,Spain,Male,31.0,7,43921.36,1,No,7,No,0,110071.1
451,15668444,He,590,Spain,Female,44.0,3,62222.81,1,No,3,No,0,139432.37
452,15726631,Hilton,758,French,Female,39.0,6,56577.0,1,Yes,6,Yes,0,127357.76
453,15733797,Sal,506,French,Male,36.0,5,164253.35,2,No,5,No,0,0.0
454,15747960,Eluemuno,733,France,Male,33.0,3,7666.73,1,Yes,3,Yes,0,0.0
455,15634632,Titus,711,FRA,Male,38.0,3,68487.51,2,No,3,No,0,0.0
456,15707362,Yin,514,Germany,Male,43.0,1,199273.98,1,Yes,1,Yes,1,95556.31
457,15662976,Lettiere,637,Spain,Male,37.0,8,186062.36,1,Yes,8,Yes,0,0.0
458,15732778,Templeman,468,Germany,Male,29.0,1,195711.16,2,Yes,1,Yes,0,111681.98
459,15718443,Chibuzo,539,France,Male,39.0,3,36692.17,2,No,3,No,0,0.0
460,15670039,Sun,509,Spain,Female,25.0,3,106920.57,2,No,3,No,0,108738.71
461,15773792,Evans,662,French,Female,32.0,4,48725.68,1,Yes,4,Yes,1,133950.37
462,15613786,Ogbonnaya,818,Spain,Male,26.0,4,167036.94,2,Yes,4,Yes,0,0.0
463,15726032,Enyinnaya,608,France,Male,33.0,9,68777.26,1,No,9,No,0,89968.69
464,15663252,Olisanugo,850,Spain,Female,32.0,9,18924.92,2,Yes,9,Yes,0,0.0
465,15593782,Brookes,816,Germany,Female,38.0,5,71905.77,3,No,5,No,1,130878.75
466,15633283,Padovano,536,French,Male,35.0,8,64833.28,2,No,8,No,0,0.0
467,15749167,Fisk,753,FRA,Male,35.0,3,184843.77,2,Yes,3,Yes,0,0.0
468,15759298,Shih,631,Spain,Male,27.0,10,176730.02,1,Yes,10,Yes,0,134169.62
469,15683625,Hare,703,FRA,Male,37.0,1,20629.4,1,No,1,No,1,149762.08
470,15635367,Muir,774,French,Male,26.0,2,28415.36,1,No,2,No,0,93844.69
471,15681705,Fanucci,785,French,Male,28.0,8,77231.27,2,No,8,No,0,0.0
472,15603156,Elewechi,571,French,Female,33.0,1,102750.7,2,No,1,No,0,0.0
473,15591986,Johnston,621,Germany,Male,46.0,6,34580.8,1,No,6,No,1,141078.37
474,15798888,Pisano,605,Germany,Female,31.0,1,183598.77,1,Yes,1,Yes,0,117992.59
475,15809722,Ankudinov,611,FRA,Female,40.0,8,147358.27,2,No,8,No,0,100812.33
476,15677538,Nwokike,569,French,Male,38.0,7,108469.2,1,Yes,7,Yes,0,0.0
477,15797736,Smith,658,France,Male,29.0,4,20612.82,1,Yes,4,Yes,0,80262.6
478,15695585,Atkins,788,Spain,Male,34.0,6,181196.76,1,Yes,6,Yes,0,156478.62
479,15744398,Burns,525,FRA,Female,23.0,5,160249.1,2,No,5,No,0,0.0
480,15750658,Obiuto,798,France,Male,37.0,8,110783.28,3,No,8,No,0,0.0
481,15578186,Pirozzi,486,Germany,Male,37.0,9,144995.33,2,No,9,No,0,115217.99
482,15676519,George,615,Spain,Male,61.0,9,150227.85,2,No,9,No,1,0.0
483,15637954,Lewis,730,French,Female,35.0,0,53718.28,1,Yes,0,Yes,0,155470.55
484,15758639,Moran,641,French,Male,37.0,7,75248.3,2,No,7,No,0,0.0
485,15613772,Dalrymple,542,France,Male,39.0,3,14353.43,1,Yes,3,Yes,1,135096.77
486,15731744,Carslaw,692,FRA,Male,30.0,2,130486.57,2,Yes,2,Yes,0,0.0
487,15807709,Kirby,714,Germany,Female,55.0,9,100127.71,1,Yes,9,Yes,0,180075.22
488,15714689,Houghton,591,Spain,Male,29.0,1,196356.17,1,Yes,1,Yes,0,97541.24
489,15699005,Martin,710,French,Female,41.0,2,9983.88,1,Yes,2,Yes,0,156067.05
490,15624170,Tan,639,FRA,Female,38.0,4,118974.77,2,Yes,4,Yes,0,81550.94
491,15725679,Hsia,531,France,Female,47.0,6,194998.34,1,No,6,No,1,0.0
492,15585865,Westerberg,673,France,Female,38.0,2,134901.34,2,No,2,No,1,170061.92
493,15804256,Hale,765,Germany,Male,36.0,8,72924.56,2,Yes,8,Yes,0,92310.54
494,15662403,Kryukova,622,French,Female,32.0,6,101057.95,2,No,6,No,0,169089.38
495,15733616,Sopuluchukwu,806,French,Male,40.0,5,142838.64,1,Yes,5,Yes,0,80613.93
496,15591995,Barry,757,Germany,Male,26.0,8,127059.04,2,Yes,8,Yes,0,121581.56
497,15677020,Selezneva,570,France,Female,58.0,8,116503.92,1,Yes,8,Yes,1,0.0
498,15727688,Chizuoke,555,Spain,Male,32.0,4,54405.79,2,Yes,4,Yes,0,0.0
499,15715941,Lueck,692,France,Male,54.0,5,88721.84,2,Yes,5,Yes,0,0.0
500,15714485,Udinese,774,France,Male,60.0,5,74135.48,1,No,5,No,1,85891.55
501,15730059,Udobata,638,Spain,Male,44.0,9,111346.22,2,Yes,9,Yes,0,77637.35
502,15715527,Freeman,543,Spain,Female,41.0,4,194902.16,1,No,4,No,0,0.0
503,15576623,Outlaw,584,French,Male,31.0,5,31474.27,2,No,5,No,0,0.0
504,15805565,Obiuto,691,Germany,Male,30.0,7,21198.39,1,No,7,No,0,116927.89
505,15677307,Lo,684,Germany,Female,40.0,6,186976.6,1,No,6,No,0,137326.65
506,15773890,Okechukwu,733,FRA,Male,22.0,5,117202.19,2,Yes,5,Yes,0,0.0
507,15598883,King,599,Spain,Female,37.0,2,143739.29,2,Yes,2,Yes,0,0.0
508,15568506,Forbes,524,Germany,Female,31.0,10,161811.23,2,Yes,10,Yes,0,67238.98
509,15761043,Macleod,632,Germany,Female,38.0,6,98090.91,2,No,6,No,0,86569.76
510,15782236,Gibbs,735,Spain,Male,34.0,5,71095.41,2,No,5,No,0,0.0
511,15593601,Isayev,734,French,Male,34.0,6,13107.24,1,Yes,6,Yes,0,133598.4
512,15682048,Pisano,605,FRA,Female,51.0,3,67110.59,1,Yes,3,Yes,1,136188.78
513,15746902,Belstead,793,Spain,Male,38.0,9,88225.02,2,No,9,No,0,0.0
514,15752081,Vassiliev,468,France,Female,56.0,10,62256.87,3,Yes,10,Yes,1,0.0
515,15781307,Schneider,779,Germany,Male,37.0,7,135925.72,2,No,7,No,0,120092.52
516,15775912,Mazzanti,698,France,Male,48.0,4,177815.87,2,Yes,4,Yes,1,101238.24
517,15745417,Knipe,707,FRA,Male,58.0,6,126471.13,1,Yes,6,Yes,0,89685.92
518,15671256,Macartney,850,French,Female,35.0,1,188574.12,1,No,1,No,1,211774.31
519,15653547,Madukwe,850,FRA,Male,56.0,7,119175.45,1,Yes,7,Yes,0,131317.48
520,15595766,Watts,527,Spain,Male,37.0,5,139093.73,2,Yes,5,Yes,0,93722.73
521,15742358,Humphreys,696,Germany,Male,32.0,8,115916.55,1,Yes,8,Yes,0,101160.99
522,15763274,Wu,661,FRA,Male,48.0,3,96463.25,1,No,3,No,0,120320.54
523,15786063,Chin,776,FRA,Female,31.0,2,112349.51,2,Yes,2,Yes,0,0.0
524,15600258,Chesnokova,701,FRA,Male,43.0,2,165303.79,2,Yes,2,Yes,0,0.0
525,15573318,Kung,610,FRA,Male,26.0,8,166031.08,2,No,8,No,0,0.0
526,15653849,Lu,572,Germany,Female,48.0,3,38411.79,1,No,3,No,1,152827.99
527,15694272,Nkemakolam,673,French,Male,30.0,1,77783.35,1,Yes,1,Yes,0,64097.75
528,15736112,Walton,519,Spain,Female,57.0,2,29871.79,2,Yes,2,Yes,0,119035.35
529,15749851,Brookes,702,Spain,Female,26.0,4,59747.63,1,Yes,4,Yes,0,135219.57
530,15663478,Baldwin,729,French,Male,32.0,6,79919.13,1,Yes,6,Yes,0,93694.42
531,15592300,Mai,543,Spain,Male,35.0,10,76773.53,1,No,10,No,0,59408.63
532,15567832,Shih,550,French,Female,40.0,7,54018.93,1,No,7,No,0,114354.95
533,15776780,He,608,French,Male,59.0,1,70649.64,1,No,1,No,1,0.0
534,15592846,Fiorentini,639,Germany,Male,35.0,10,59093.39,2,No,10,No,0,128173.9
535,15739803,Lucciano,686,Spain,Male,34.0,9,127569.8,2,No,9,No,0,0.0
536,15794142,Ferreira,564,Germany,Female,62.0,5,18260.98,3,Yes,5,Yes,1,114931.35
537,15762729,Ukaegbunam,745,Germany,Female,28.0,1,73275.96,1,No,1,No,1,111071.36
538,15667896,De Luca,833,France,Male,37.0,8,136129.49,2,Yes,8,Yes,0,151226.18
539,15626578,Milne,622,FRA,Male,26.0,9,153237.59,2,Yes,9,Yes,0,0.0
540,15776223,Davide,597,French,Female,42.0,4,106841.12,1,Yes,4,Yes,0,64740.12
541,15705953,Kodilinyechukwu,721,Spain,Male,51.0,0,109078.35,1,No,0,No,1,169312.13
542,15802593,Little,504,France,Female,49.0,7,87822.14,3,Yes,7,Yes,1,0.0
543,15615457,Burns,842,Spain,Female,44.0,2,126644.98,2,No,2,No,0,112652.08
544,15708916,Paterson,587,France,Male,38.0,0,47414.15,2,No,0,No,0,0.0
545,15720187,Han,479,Germany,Female,30.0,7,41879.99,2,No,7,No,0,143964.36
546,15595440,Kryukova,508,French,Male,49.0,7,75808.1,2,Yes,7,Yes,0,122451.46
547,15600651,Ijendu,749,FRA,Male,24.0,1,47911.03,3,Yes,1,Yes,0,0.0
548,15750141,Reichard,721,Germany,Female,36.0,3,28737.78,2,No,3,No,0,65253.07
549,15657284,Day,674,Germany,Male,47.0,6,2079.2,1,Yes,6,Yes,1,106901.94
550,15763063,Price,685,Spain,Female,25.0,10,121562.33,1,No,10,No,0,128509.63
551,15709324,Bruce,417,French,Male,34.0,7,55003.79,2,No,7,No,0,0.0
552,15711309,Sumrall,574,Germany,Male,33.0,3,193131.42,1,No,3,No,0,129834.67
553,15775318,Lu,590,Spain,Female,51.0,3,191932.27,3,Yes,3,Yes,1,154962.99
554,15705515,Lazarev,587,Germany,Male,40.0,5,159418.1,2,No,5,No,0,138241.9
555,15634844,Miller,598,Germany,Male,41.0,3,191468.78,1,No,3,No,1,91536.93
556,15717046,Wentworth-Shields,741,Spain,Male,53.0,3,38913.68,2,Yes,3,Yes,0,0.0
557,15571816,Ritchie,850,Spain,Female,70.0,5,705.18,1,Yes,5,Yes,0,0.0
558,15670080,Mackenzie,584,Germany,Female,29.0,7,138490.03,1,Yes,7,Yes,0,105204.01
559,15800440,Power,650,Spain,Male,61.0,1,82970.69,1,Yes,1,Yes,0,152968.73
560,15665678,Tan,607,Spain,Male,36.0,8,76744.72,1,Yes,8,Yes,0,158261.68
561,15665956,Pendergrass,509,FRA,Female,46.0,1,71244.59,1,No,1,No,1,0.0
562,15788126,Evans,689,Spain,Female,38.0,6,12182.15,1,Yes,6,Yes,0,121021.05
563,15811773,Hsia,543,France,Male,36.0,4,141210.5,2,Yes,4,Yes,0,0.0
564,15651674,Billson,438,Spain,Female,54.0,2,191763.07,1,No,2,No,1,0.0
565,15689614,Teng,687,Spain,Female,63.0,1,37938.74,1,Yes,1,Yes,0,137715.66
566,15795564,Moretti,737,Germany,Male,31.0,5,74890.58,2,Yes,5,Yes,0,121192.22
567,15706647,Jordan,761,French,Male,31.0,7,166698.18,3,Yes,7,Yes,0,0.0
568,15728505,Ts'ao,601,France,Male,44.0,1,62678.53,2,Yes,1,Yes,0,100486.18
569,15730076,Osborne,651,France,Male,45.0,1,67740.08,1,No,1,No,1,0.0
570,15622003,Carslaw,745,French,Male,35.0,9,161519.77,2,No,9,No,0,92566.53
571,15607312,Ch'ang,648,Spain,Female,49.0,10,159835.78,2,Yes,10,Yes,1,0.0
572,15644753,Hung,848,Spain,Male,40.0,3,30876.84,1,Yes,3,Yes,0,110929.96
573,15653620,Gordon,546,FRA,Female,27.0,8,14858.1,2,Yes,8,Yes,0,0.0
574,15761986,Obialo,439,Spain,Female,32.0,3,75685.97,1,No,3,No,0,138901.61
575,15633922,Gray,755,FRA,Male,30.0,4,144183.1,2,Yes,4,Yes,0,123217.66
576,15734674,Lin,593,FRA,Female,41.0,6,65170.66,1,No,6,No,0,0.0
577,15658032,Hopkins,701,France,Male,39.0,2,82526.92,2,Yes,2,Yes,0,0.0
578,15692671,Dobson,701,Spain,Male,36.0,8,169161.46,2,No,8,No,0,0.0
579,15737741,McKay,607,Spain,Female,33.0,2,109291.39,2,Yes,2,Yes,1,108431.87
580,15576352,Revell,586,Spain,Female,57.0,3,6057.81,2,Yes,3,Yes,0,0.0
581,15753719,Rickards,547,Germany,Female,30.0,9,77077.14,1,No,9,No,0,72392.41
582,15803689,Begum,647,Germany,Female,51.0,1,54954.51,2,No,1,No,1,119741.77
583,15718057,Onyinyechukwuka,760,FRA,Female,51.0,2,179614.8,1,No,2,No,1,100946.71
584,15722010,Zuyev,621,Spain,Male,53.0,9,35588.07,1,No,9,No,1,170491.84
585,15680998,Nwankwo,725,French,Male,44.0,5,117356.14,1,Yes,5,Yes,0,0.0
